mmsi,time,lat,lon,vel,cou,batch
251312000-3,0.0,19.980633,130.958543,33.967374,260.762173,0
251312000-3,92.0,19.978314,130.943372,18.757251,237.870195,0
251312000-3,248.0,19.976414,130.962634,62.48699,233.316436,0
251312000-3,398.0,19.98424,130.947201,52.403996,167.451289,0
251312000-3,549.0,19.961592,130.95775,66.069509,13.720281,0
251312000-3,623.0,19.983547,130.963453,23.044241,211.507895,0
251312000-3,702.0,19.976372,130.958774,26.858851,216.234994,0
251312000-3,842.0,19.962352,130.947843,15.052413,5.97773,0
251312000-3,924.0,19.968026,130.948475,58.062515,197.731193,0
251312000-3,1157.0,19.95057,130.943098,36.406603,61.813193,0
251312000-3,1311.0,19.951994,130.948419,24.251711,37.950518,0
251312000-3,1748.0,19.962007,130.938427,26.894038,20.531579,0
251107000-1,1.0,20.134656,131.038238,12.946519,26.915697,1
251107000-1,355.0,20.144721,131.048933,13.259272,23.077933,1
251107000-1,674.0,20.153515,131.058559,15.073298,33.191628,1
251107000-1,762.0,20.158646,131.062134,14.433805,158.390238,1
251107000-1,851.0,20.153125,131.064464,43.235491,10.661269,1
251107000-1,1416.0,20.172975,131.0868,17.210737,161.773429,1
251107000-1,1541.0,20.16353,131.090114,11.649542,188.337588,1
251107000-1,1652.0,20.157615,131.08919,7.867918,12.867107,1
251107000-1,1790.0,20.162508,131.090381,11.532278,253.283389,1
251107000-1,2070.0,20.158214,131.075153,11.532278,253.283389,1
251017000-1,26.0,20.048,131.050417,2.006333,13.5,2
251017000-1,109.0,20.049433,131.0514,2.057778,14.6,2
251017000-1,328.0,20.053117,131.050167,1.954889,338.600006,2
251017000-1,717.0,20.05985,131.047183,1.954889,354.100006,2
251017000-1,862.0,20.0624,131.046467,1.903444,353.5,2
251017000-1,943.0,20.063767,131.046133,1.852,357.100006,2
251017000-1,1015.0,20.064967,131.045967,1.903444,356.899994,2
251017000-1,1152.0,20.067383,131.045583,1.903444,356.0,2
251017000-1,1224.0,20.068583,131.045633,1.852,2.8,2
251017000-1,1377.0,20.07115,131.045983,1.903444,2.3,2
251017000-1,1450.0,20.07235,131.0461,1.903444,2.1,2
251017000-1,1592.0,20.07485,131.046217,1.852,1.3,2
251017000-1,1742.0,20.0772,131.0466,1.852,7.3,2
251017000-1,2109.0,20.083133,131.051183,1.954889,30.1,2
251102000-1,27.0,19.92744,130.864591,5.872043,274.491693,3
251102000-1,110.0,19.927616,130.862202,34.482331,226.264171,3
251102000-1,484.0,19.918105,130.847278,12.727127,291.692357,3
251102000-1,561.0,19.919779,130.842801,5.874907,164.084136,3
251102000-1,838.0,19.914259,130.836704,2.536043,116.842744,3
251102000-1,1127.0,19.909896,130.82899,11.154389,72.504535,3
251102000-1,1201.0,19.911043,130.832861,16.918628,238.123615,3
251102000-1,1353.0,19.904765,130.822125,16.898264,121.471017,3
251102000-1,1560.0,19.903908,130.817942,13.83859,161.225234,3
251102000-1,1645.0,19.89876,130.819803,2.693612,191.480927,3
251102000-1,1722.0,19.89782,130.8196,6.440107,49.710646,3
251102000-1,1796.0,19.899244,130.821387,5.889645,226.339303,3
251177110-1,62.0,20.019015,131.114373,36.540821,115.174582,4
251177110-1,198.0,20.008244,131.124075,4.678945,212.677762,4
251177110-1,352.0,20.009246,131.115655,21.412492,181.702932,4
251177110-1,427.0,20.001826,131.11542,14.988527,286.445097,4
251177110-1,574.0,19.997337,131.10949,14.247163,280.3964,4
251177110-1,660.0,19.998359,131.103562,43.759485,31.364471,4
251177110-1,720.0,20.008722,131.110284,16.741686,203.917267,4
251177110-1,796.0,20.003346,131.107747,24.687785,185.795496,4
251177110-1,947.0,20.00101,131.094377,34.634984,84.17467,4
251177110-1,1028.0,20.002326,131.108107,21.440603,338.537395,4
251177110-1,1339.0,19.998218,131.090579,19.141781,237.984683,4
251177110-1,1560.0,19.991852,131.0827,4.755364,239.066239,4
251177110-1,1625.0,19.991117,131.081396,12.06939,60.812403,4
251177110-1,2084.0,19.994485,131.063796,11.154363,243.414483,4
251063000-2,67.0,20.091292,130.899152,7.510494,30.81426,5
251063000-2,251.0,20.096778,130.902637,11.700134,176.858164,5
251063000-2,840.0,20.094646,130.914647,5.288859,41.708284,5
251063000-2,983.0,20.097256,130.917124,1.5741,24.536041,5
251063000-2,1238.0,20.100692,130.928851,2.033833,12.980586,5
251063000-2,1637.0,20.108226,130.931801,13.000114,118.754583,5
251063000-2,1748.0,20.105017,130.938028,6.402198,34.593891,5
251312000-4,3320.0,19.946323,130.893457,30.522171,172.665382,6
251312000-4,3479.0,19.941894,130.872344,13.711054,50.751182,6
251312000-4,3633.0,19.930392,130.877968,21.491706,95.77444,6
251312000-4,3713.0,19.929592,130.886379,30.382348,291.971171,6
251312000-4,3774.0,19.932797,130.877928,22.222721,204.832228,6
251312000-4,3860.0,19.924779,130.873981,2.4517,67.117319,6
251312000-4,4115.0,19.925903,130.876813,8.976006,258.982165,6
251312000-4,4353.0,19.928443,130.868709,97.432925,162.535068,6
251312000-4,4420.0,19.899659,130.87834,55.773183,8.677689,6
251312000-4,4493.0,19.918263,130.88136,18.811869,329.622106,6
251312000-4,4583.0,19.925015,130.877151,45.640809,177.211277,6
251312000-4,4663.0,19.908157,130.878024,39.303432,301.092211,6
251312000-4,4734.0,19.914818,130.866275,100.583331,100.144128,6
251312000-4,4879.0,19.926771,130.869689,3.889458,73.230341,6
