mmsi,time,lat,lon,vel,cou,batch
413804828-0,0.0,20.14941,131.242948,11.929016,264.200269,0
413804828-0,735.0,20.149512,131.232702,7.241386,131.984357,0
413804828-0,914.0,20.145504,131.237446,9.263432,279.377487,0
413804828-0,1466.0,20.148792,131.237028,9.424828,89.014719,0
413804828-0,2013.0,20.148437,131.24989,12.238924,266.844467,0
413804828-0,2200.0,20.147855,131.238638,6.11545,27.318826,0
413804828-0,2383.0,20.152451,131.241167,7.260315,254.285627,0
413804828-0,3788.0,20.147051,131.232862,6.71163,347.67367,0
413804828-0,4154.0,20.145485,131.234077,12.156531,15.317695,0
413804828-0,4407.0,20.159197,131.238078,139.764899,125.23363,0
413804828-0,4683.0,20.146534,131.234118,21.596376,62.678664,0
413804828-0,4784.0,20.151162,131.24366,49.852143,167.031639,0
413804828-0,4815.0,20.1442,131.245368,26.247088,267.400779,0
413804828-0,5107.0,20.140667,131.248177,43.0012,266.858054,0
413804828-0,5794.0,20.139243,131.212477,8.408831,137.207542,0
413804828-0,6047.0,20.135294,131.229494,24.769755,255.50538,0
413804828-0,6521.0,20.13302,131.209811,61.395715,196.028453,0
413804828-0,6564.0,20.121291,131.206222,34.341938,332.25949,0
413804828-0,6623.0,20.12958,131.201579,60.719268,143.711315,0
413804828-0,6653.0,20.122793,131.206887,5.233921,242.967882,0
413804828-0,6993.0,20.119055,131.199083,18.392878,124.868688,0
209351000-0,18.0,20.854958,130.33442,9.517222,168.600006,1
209351000-0,49.0,20.85234,130.334987,9.517222,168.600006,1
209351000-0,66.0,20.8509,130.335292,9.517222,168.800003,1
209351000-0,78.0,20.849882,130.335517,9.517222,168.600006,1
209351000-0,85.0,20.84929,130.335648,9.568666,168.5,1
209351000-0,90.0,20.848783,130.335762,9.517222,168.399994,1
209351000-0,96.0,20.848363,130.335855,9.517222,168.300003,1
209351000-0,114.0,20.846762,130.336208,9.568666,168.300003,1
209351000-0,138.0,20.844818,130.336622,9.517222,168.699997,1
209351000-0,151.0,20.843718,130.336858,9.568666,168.600006,1
209351000-0,163.0,20.842707,130.337077,9.568666,168.5,1
209351000-0,169.0,20.8422,130.337185,9.568666,168.399994,1
209351000-0,175.0,20.841693,130.337293,9.568666,168.399994,1
209351000-0,192.0,20.840257,130.33759,9.568666,168.600006,1
209351000-0,198.0,20.839748,130.337692,9.568666,168.800003,1
209351000-0,205.0,20.839157,130.337813,9.568666,168.800003,1
