mmsi,time,lat,lon,vel,cou,batch
231791000-1,1182.4157145116096,19.930491860209283,129.8197635633055,19.649279331859464,27.784535111777885,0
231791000-1,1391.810218179996,20.06797097387355,130.0888227758858,21.529877008980602,22.957461333291647,0
231791000-1,1447.6278602082944,20.21846230594451,130.08278219171547,15.320130052843373,109.01796199084305,0
231791000-1,1502.9938363191736,19.96276958909575,130.0206697887576,20.59686977019998,139.45253563593604,0
231791000-1,1936.2459565047861,20.11980522221551,130.234525947881,8.78731247691121,101.56098662881905,0
231791000-1,2080.6716712445627,20.057014351544105,130.19528728880047,42.59677947896105,69.53685968895194,0
231791000-1,2130.9960957400344,19.979635857052227,130.1931847090539,18.44833602565274,119.78188650301757,0
231791000-1,2378.3843687969775,20.141120385285852,130.25354088704583,20.477637596702767,93.32534993224178,0
231791000-1,2567.3492397410705,19.96224269468821,130.25856636963604,8.663681666926262,75.1267747825829,0
231791000-1,2686.2469117480764,20.070464902686897,130.24172849999903,58.729065335046286,119.74387305890495,0
231791000-1,2698.1522849250046,20.08778469114141,130.3316991485526,22.12998713677033,30.811066140221996,0
231791000-1,3126.995515047093,19.805885959363163,130.18482646960942,38.0340012918863,64.64295509843502,0
231791000-1,3336.2116034820065,20.015539784448237,130.30165241920045,37.005527661121114,70.8822888041042,0
231791000-1,3386.9110100718194,19.993600432139615,130.07705599910827,6.823512692091955,115.21656680329367,0
231791000-1,3468.717509300431,20.116028803063738,130.19324816522993,15.632163546732142,66.6139510471138,0
231791000-1,3588.90035830778,20.135519667371344,130.2270614497241,22.076389733640834,64.9546320673744,0
231791000-1,3722.678678528356,20.090116070619906,130.39703166083225,22.168901905252085,142.30945503241773,0
231791000-1,3833.258905689079,20.119659719768368,130.40041992078886,22.47971869720995,92.11475195695887,0
231791000-1,4257.857706561236,20.014225994940446,130.2950620068785,17.095218628869226,62.35778194497016,0
231791000-1,4638.946634902358,20.050566083784695,130.54791139187242,24.80532213489445,17.626930446693713,0
231791000-1,4956.512771925721,20.199988250168225,130.3710123527598,51.31737349138206,69.37069945001144,0
231791000-1,5228.239262459516,20.086616544123654,130.50524606846224,31.205644203406514,87.41041767721183,0
231791000-1,5298.197299393582,20.15716384468639,130.44239542696548,20.935946361806597,347.9190273638622,0
231791000-1,5845.007450860465,20.121994669851226,130.3493199174586,18.239921528900986,90.75250714595478,0
231791000-1,6026.877305323549,20.09953515191681,130.53375408647676,17.15359341487856,151.61165948247458,0
231791000-1,6410.533159376912,20.263283703481623,130.48791015423902,22.96556350436659,77.50047172902379,0
231791000-1,6531.695079289642,20.075437269351028,130.70573606775008,21.79608183824231,86.77795331670504,0
231791000-1,6670.306110711514,20.23831457169181,130.7547427334743,21.53142014445331,34.044015496584436,0
231791000-1,6731.591152327287,20.198680599441733,130.60982436189462,17.63407742068274,52.346637362456526,0
231791000-1,6791.917889233506,20.10228387484949,130.49147126423296,30.076705379083936,21.453508876826664,0
231791000-1,7028.349210462452,20.073393994377852,130.71077542856227,39.75331472890726,48.617871956431145,0
231791000-1,7099.069761033544,20.148991409529632,130.57447799011945,26.721064364826397,144.74422985298105,0
247302900-0,202.5867958761464,20.48690501465682,131.15215318140298,23.317055658778028,57.09489703909318,1
247302900-0,469.0852024791009,20.609094912644622,131.34427758621428,13.221740120692568,64.53840510041243,1
247302900-0,533.1745625144697,20.52906060329383,131.42310346622864,39.1083528073761,30.61038243131327,1
247302900-0,596.3173039646879,20.34686437567277,131.15242290637798,28.540720777466674,320.5591276370038,1
