mmsi,time,lat,lon,vel,cou,batch
231791000-1,0.0,20.006883,130.002301,27.156993,109.862768,0
231791000-1,114.0,20.00202,130.016625,22.262866,57.155711,0
231791000-1,299.0,20.012345,130.033648,13.662336,74.641464,0
231791000-1,728.0,20.019518,130.061454,25.274756,74.333164,0
231791000-1,1504.0,20.041792,130.130739,20.5895,74.221249,0
231791000-1,1764.0,20.048519,130.156088,17.630126,8.265517,0
231791000-1,1810.0,20.052229,130.156662,25.321994,88.311998,0
231791000-1,1937.0,20.052666,130.17248,8.801688,45.829301,0
231791000-1,2130.0,20.060737,130.186476,18.561227,65.726024,0
231791000-1,2567.0,20.070601,130.224736,8.744206,54.653875,0
231791000-1,2699.0,20.074211,130.23257,22.34654,50.299909,0
231791000-1,3128.0,20.076337,130.25068,38.04183,62.93597,0
231791000-1,3336.0,20.088139,130.280719,36.96063,61.432921,0
231791000-1,3723.0,20.102386,130.312984,22.175267,115.916863,0
231791000-1,3955.0,20.104861,130.338027,17.755304,68.756784,0
231791000-1,4446.0,20.117385,130.378196,14.991067,67.910929,0
231791000-1,4640.0,20.12244,130.391463,24.85881,53.660065,0
231791000-1,5110.0,20.134246,130.43277,14.679381,69.667852,0
231791000-1,5478.0,20.143579,130.46099,26.228832,50.665936,0
231791000-1,5778.0,20.150445,130.484966,33.516455,82.407384,0
231791000-1,6027.0,20.156904,130.511456,17.196674,69.401417,0
231791000-1,6532.0,20.175317,130.552953,21.8527,106.24826,0
231791000-1,6594.0,20.173564,130.559359,18.204271,99.857333,0
231791000-1,6731.0,20.174461,130.572153,17.6916,71.334428,0
231791000-1,6847.0,20.182611,130.58154,7.53994,137.959817,0
231791000-1,6919.0,20.180747,130.58333,19.021536,89.508637,0
231791000-1,7028.0,20.180829,130.593541,39.743931,63.428041,0
247302900-0,11.0,20.461587,131.201985,16.325793,18.048621,1
247302900-0,470.0,20.49449,131.213415,13.178909,41.989201,1
247302900-0,532.0,20.497297,131.216113,39.197702,66.875493,1
247302900-0,888.0,20.521501,131.245396,27.70851,59.69822,1
230631000-1,18.0,20.171272,130.54432,36.268071,63.389427,2
230631000-1,184.0,20.18257,130.570416,20.150407,63.650537,2
230631000-1,383.0,20.188392,130.591644,54.926507,81.202276,2
230631000-1,436.0,20.190449,130.605813,28.225437,84.172265,2
230631000-1,682.0,20.204471,130.630687,67.223368,95.409739,2
230631000-1,740.0,20.20277,130.649806,17.507494,303.45933,2
230631000-1,792.0,20.205091,130.646065,36.5386,76.107454,2
230631000-1,1459.0,20.232773,130.735752,38.120168,73.440336,2
230631000-1,1585.0,20.234514,130.757099,45.633891,51.480654,2
230631000-1,1646.0,20.242527,130.767829,11.850393,64.826409,2
230631000-1,1715.0,20.244135,130.771475,24.143953,70.121547,2
230631000-1,1941.0,20.251951,130.805747,66.170252,58.269271,2
230631000-1,2070.0,20.266374,130.823434,35.536349,166.343942,2
230631000-1,2118.0,20.258712,130.825419,34.544319,63.753223,2
230631000-1,3272.0,20.311289,130.975459,27.608621,63.069043,2
230631000-1,3536.0,20.326546,131.007492,16.712346,77.037705,2
230631000-1,3652.0,20.328556,131.016805,30.432403,261.570119,2
230631000-1,3749.0,20.326555,131.002411,70.755004,68.607103,2
230631000-1,4030.0,20.351211,131.060911,18.590129,41.879442,2
230631000-1,4155.0,20.356372,131.066123,35.029525,24.81392,2
230631000-1,4662.0,20.397791,131.096332,21.087242,45.32337,2
230631000-1,4729.0,20.402383,131.101287,9.940519,313.959163,2
230631000-1,5132.0,20.434981,131.12309,8.098119,54.177859,2
230631000-1,5559.0,20.467547,131.145708,26.195788,29.32521,2
230631000-1,5628.0,20.474831,131.150076,25.272839,7.866061,2
230631000-1,5737.0,20.487445,131.151937,22.538448,67.836318,2
230631000-1,5973.0,20.504303,131.176077,26.967499,300.70094,2
230631000-1,6032.0,20.508058,131.169325,20.715805,35.063608,2
230631000-1,6595.0,20.547397,131.201823,21.334007,42.913308,2
230631000-1,6897.0,20.575639,131.226601,20.133178,1.008239,2
230631000-1,6946.0,20.580199,131.226687,8.032768,201.253428,2
230631000-1,7074.0,20.588524,131.230516,33.877258,49.573087,2
564435000-0,145.0,19.992383,130.386706,12.993714,331.768921,3
564435000-0,626.0,19.985967,130.34754,59.559114,264.171991,3
564435000-0,681.0,19.984429,130.331511,19.12193,299.382817,3
564435000-0,1017.0,19.985542,130.297405,16.656555,209.060437,3
564435000-0,1060.0,19.982648,130.295694,29.005055,261.498693,3
564435000-0,1692.0,19.974581,130.240118,13.143549,237.965865,3
564435000-0,1748.0,19.972776,130.237049,73.180575,279.082489,3
564435000-0,2258.0,19.967891,130.187915,36.526199,258.09756,3
564435000-0,2823.0,19.95935,130.12625,22.531417,249.985323,3
564435000-0,2879.0,19.957354,130.12042,14.064403,155.752217,3
