mmsi,time,lat,lon,vel,cou,batch
231791000-1,-0.28665238759509953,20.078348344722738,130.0315381013775,27.16096284157488,93.2197138725457,0
231791000-1,114.07557736541885,19.94050660602812,129.99907297657188,22.223275334402455,27.253366034709867,0
231791000-1,851.5090429046521,20.018070947650585,130.00303954624601,18.53393971202735,66.70788618925707,0
231791000-1,1071.619268618309,20.012420417527856,130.0150425399602,20.066075403266165,81.16918009214518,0
231791000-1,1328.866804128367,20.070523179776792,130.13080904663937,24.12072950905241,57.46175265815565,0
231791000-1,1809.9921793026244,20.093475473945436,130.20158808757066,25.30469871464441,104.74154735014942,0
231791000-1,2079.680648992876,20.070563747055928,130.21143038328282,42.572343680475456,84.33440467785634,0
231791000-1,2130.0668563710296,20.102790914820652,130.23661926095673,18.5162810467238,56.76418456647087,0
231791000-1,2378.5757157376934,20.095283456698677,130.20406128664703,20.600581714988287,38.06089193642201,0
231791000-1,2884.160347004045,20.015109354510376,130.23748536877162,5.56536568456447,180.75751515880071,0
231791000-1,3128.631921558083,20.13351138423078,130.2283422387645,38.011898301007214,64.59871647617838,0
231791000-1,3387.150528737308,20.119011575819002,130.28745594998531,6.835219333605354,57.5573941085601,0
231791000-1,3722.5537385060566,20.066565480917504,130.3550510767662,22.1613785327583,104.3450160719965,0
231791000-1,3787.355070772233,20.079730768118548,130.33028521334967,26.566562197541085,52.305401604473005,0
231791000-1,4445.730157405836,20.104522946703423,130.3389606516607,14.933945568046942,49.047146398217684,0
231791000-1,4640.334250809169,20.144737447920082,130.4195050079078,24.830100053532718,80.61991771585026,0
231791000-1,4821.7173960303935,20.13455170870565,130.36865802640816,19.080806694703092,136.3184036698775,0
231791000-1,4885.572871017272,20.26872352117212,130.396058742378,46.60336433493731,236.5908317769063,0
231791000-1,5478.27888560356,20.09105473311813,130.3943044100982,26.26043440311264,69.99630356600066,0
231791000-1,5777.781605078789,20.12936720542509,130.3471992014529,33.508146887855496,75.0950622761818,0
231791000-1,6594.932749215681,20.180834392195194,130.54704422600702,18.19595841501076,111.05301216399637,0
231791000-1,6670.654167116371,20.203135313490392,130.53072749374292,21.53502088544483,63.805180228129636,0
231791000-1,6730.701894737258,20.20971504556452,130.5693342652567,17.673617680167833,91.2004783246407,0
231791000-1,6790.867035087771,20.17299431253819,130.56249353859357,29.98186289220659,40.72895717789733,0
231791000-1,6920.1244147542575,20.210900058253124,130.52171218512387,18.958090870228286,78.25446746724161,0
231791000-1,7099.131770515317,20.133184635615486,130.64744717146675,26.718796155696822,114.47703015321635,0
231791000-1,7152.951310073537,20.212751137991578,130.5937583396841,26.768611936001605,100.94269935754775,0
247302900-0,203.8889627434737,20.556088288399994,131.2022828202526,23.321148694655253,42.16777817864154,1
247302900-0,350.2998452001141,20.53047630668635,131.2085875304133,30.181781099700288,304.7334129641472,1
247302900-0,531.3952341397544,20.549560026787237,131.16721256780994,39.226076870242395,103.92094412705818,1
247302900-0,596.0494671695958,20.54637146029632,131.2756518062666,28.579561132293705,296.76063803371966,1
230631000-1,502.6863062788687,20.142358139901816,130.59452076413032,36.09174181362196,98.504801842561,2
230631000-1,1402.7179087935424,20.213144910830582,130.654294100396,35.32479489100559,79.73645073115347,2
230631000-1,1459.1523255143507,20.24923993757617,130.68181244671578,38.06723889433688,84.46862696084324,2
230631000-1,1585.2503126444196,20.24081291076393,130.72478032894549,45.639470849159316,52.73413934267486,2
230631000-1,1878.3483033738626,20.253917995500867,130.80021450681133,52.461419035067095,66.0407803697384,2
230631000-1,1983.8031506561417,20.269849735382405,130.81788938335438,23.60445748957585,39.12136992638355,2
230631000-1,2070.447404790957,20.22875370510329,130.88836150090086,35.5165610216527,162.583794093002,2
230631000-1,2882.101993588948,20.3685525400363,130.87315026169512,27.11679142416958,56.19010511269757,2
230631000-1,3147.1761311083205,20.302582689900113,130.87182160842113,27.95014065831629,60.601130870969115,2
230631000-1,3535.6387705633147,20.225399835851082,130.96539898990608,16.773995254299425,68.4869154216763,2
230631000-1,3652.21127190787,20.278777727423073,130.97206671990295,30.40643497112769,243.4832465670534,2
230631000-1,3748.6803399109594,20.356537713674264,131.04329307128566,70.82953408661204,61.91939286513284,2
230631000-1,4081.45464609182,20.42167074755469,130.95854098698598,7.961035309326582,54.74984404714952,2
230631000-1,4282.529099677893,20.36998013003832,131.00363302924526,14.830590749320312,85.54100842211287,2
230631000-1,4395.80566758777,20.35852055142689,131.07552561175268,36.26279083879376,339.18104310235054,2
230631000-1,4468.816995392919,20.400222922958903,131.0643589536314,25.187301736825717,75.34805249812692,2
230631000-1,4527.317756702478,20.43289145465327,131.0457493165002,13.847420966364977,353.0639955939391,2
230631000-1,5084.046172628937,20.492875396962766,131.08922564841623,33.29559516701613,28.07763057289504,2
230631000-1,5131.7269341358015,20.446252742990886,131.17913123891722,8.143052043299488,71.46904195024995,2
230631000-1,5737.266793349734,20.604376987605452,131.18153475819398,22.522726873222876,75.03924890616601,2
230631000-1,5801.491096558251,20.425462148148913,131.16388939177386,27.4798276130349,74.38238683295855,2
230631000-1,6032.79577261263,20.520669103740946,131.15613701005455,20.753755238083848,58.23251084764419,2
230631000-1,6352.940574610318,20.51947807585956,131.14872443891895,4.175133584402981,227.77104549333637,2
230631000-1,6594.337451152724,20.61600456255622,131.22474136453044,21.3152728942443,41.12397273060767,2
230631000-1,6649.74227537824,20.656500495248014,131.16625686569267,36.38125435125723,38.50753458826559,2
230631000-1,6823.462674556862,20.504110489170493,131.20167872186764,38.441458741694895,61.394113327011276,2
230631000-1,6944.965541148453,20.563189145411258,131.15357363566116,7.9892926535031314,210.6861674024196,2
230631000-1,7073.575828355836,20.56148693844089,131.1916683063941,33.8600724200986,52.67301032518175,2
564435000-0,200.99243654586436,20.062956542730575,130.35944355995127,49.634833194576856,258.5962158320744,3
564435000-0,259.6909012554721,19.960551013611695,130.34112264647487,13.438407346171502,245.74352263465715,3
564435000-0,626.7459376474717,19.9518765049342,130.38744897624306,59.593198685415345,260.80888796185474,3
564435000-0,681.2104364064278,19.918816775787345,130.33356851409118,19.101254644293682,302.7898195389809,3
564435000-0,760.9686689017605,19.847114805743693,130.43700991573712,44.820020232639656,257.2097789793483,3
564435000-0,946.1881196694308,19.987932783842883,130.25698427022664,40.05243466778174,294.95460430040464,3
564435000-0,1017.9373685545182,20.144560067641137,130.2376805879732,16.60811600598122,203.57658447770183,3
564435000-0,1122.4974555932693,19.891460667942763,130.22570159178161,10.86980615815614,202.3692433032531,3
564435000-0,1972.250393200365,20.007785353612803,130.2824779959925,34.970646032645085,285.3704711596492,3
564435000-0,2755.0976671093513,19.96774811196858,130.17132171433784,20.46878377613378,300.06789151192004,3
564435000-0,2822.9983200250185,19.94471112637586,130.1641330009255,22.604707497104677,247.948938813727,3
564435000-0,2879.0754337516382,19.97223656379018,130.06594249950172,14.1165793205371,182.4120622840649,3
564435000-0,3016.0992078069557,19.96228552262708,130.06596766244024,24.333747690827032,70.08832473303146,3
564435000-0,3166.465641207497,19.91293105161692,130.10088327768722,14.989007911709612,253.65094137386873,3
564435000-0,3341.24308975458,19.959256977041694,130.09703404074583,57.98591267500327,266.8028404496883,3
564435000-0,3405.544130787455,19.98856329427149,130.08380330932295,19.50844212997845,81.08351570895266,3
564435000-0,3475.0781691826946,20.01214094792161,130.12528194868224,26.51724285176654,293.05652988783845,3
564435000-0,3891.8226804653928,19.888590674674532,130.1031726841194,9.0508100807579,178.16433022443096,3
564435000-0,4018.4480510908456,19.925789277373855,130.0617147617744,23.422670456280613,246.30652241202438,3
564435000-0,4134.898831299986,19.96871318542384,130.05456744801995,51.3835146659029,223.13401983137132,3
564435000-0,4194.307031536025,20.04271235174753,130.0829723153146,9.911217812310085,351.8398928854172,3
564435000-0,4372.5581010277665,19.908536931312,130.00040632267152,25.50318346615813,258.84307960716376,3
564435000-0,4577.983577868749,20.028193829633548,130.01360128517322,24.18779299262189,235.22973637344074,3
564435000-0,4701.876102960313,19.93212321573106,129.99491701851562,11.13793759986439,299.2367501853188,3
564435000-0,4773.261263180979,19.862859222824735,130.02165189052937,26.643820338396687,215.91573702324865,3
564435000-0,5507.093001840916,19.891170682443676,130.00099108717316,10.811941573427717,182.77227752222598,3
564435000-0,5747.954843753056,19.862043548197153,129.9144862755424,57.03470528845552,62.66549611565263,3
564435000-0,5881.483865215605,19.976096267904868,129.76625109234843,78.74565800234411,255.06014874110068,3
564435000-0,5923.771549039419,19.862024114026283,129.91903590941715,17.743750046868858,206.3922398833379,3
564435000-0,5981.555994696724,19.876972613423558,129.81047766488743,16.82087777598461,251.51720398521132,3
564435000-0,6433.602514137067,19.837398057817577,129.83819839223952,55.66924986117993,309.61551749982254,3
564435000-0,6484.17216791852,19.870342625569023,129.80652539256198,15.823636253408427,229.0271279971825,3
564435000-0,6902.179855944338,19.7923089281325,129.80373047556364,18.851220686981875,262.6324357667474,3
564435000-0,7100.62167071194,19.826231240069937,129.77394349675222,13.732871185077878,125.32121276714896,3
636016275-1,27.442213920686676,19.659114050623348,129.07427700029328,25.139069009769145,66.93179207064881,4
636016275-1,68.48479193677606,19.689029151182424,129.14320157787677,30.77455176250395,89.34777600253301,4
636016275-1,996.153748848285,19.669505390289178,129.23967828016805,11.424378797348375,26.212306308041804,4
636016275-1,1252.8233015039218,19.58326910607623,129.25608332989316,19.898456729046618,162.80671920758573,4
636016275-1,1338.8189474633677,19.633841135124698,129.27977630108415,31.754258070701578,81.43547923208222,4
636016275-1,1859.5069177504256,19.698597683967666,129.2551678668709,28.12099147762617,331.8977399422053,4
636016275-1,1911.8996631598077,19.71095173226992,129.3172115055838,19.525792039227728,68.92660302991126,4
636016275-1,2045.4675361458178,19.702037993312576,129.21423981292435,19.988599055023155,175.66694950197203,4
636016275-1,2359.8867562452688,19.666967716883875,129.3590369734813,24.967088824157585,302.4818388543137,4
636016275-1,2425.1661047977213,19.79458119967078,129.4194118101665,5.681298591767348,125.20762894444465,4
636016275-1,2610.109247692408,19.62610908758346,129.3444120744453,15.639429637178514,326.93816995750797,4
636016275-1,2685.9195711173434,19.708256762854667,129.44122378067155,36.641822909009896,66.06071927911523,4
636016275-1,3027.676232738213,19.702361007278558,129.35913787056222,15.092679927776551,92.20133011799193,4
636016275-1,3164.726847952923,19.695497903051848,129.41565566260618,28.018216063062173,81.79703187105714,4
636016275-1,3404.9211200564405,19.792675761719806,129.47009260344052,19.771512633214645,240.4213696216201,4
636016275-1,3461.2547063603483,19.73864884607577,129.44977844706554,18.873757019317626,281.52959267338,4
636016275-1,3720.3562051311173,19.748654592690176,129.49551231937974,32.69576750812301,77.78093738371417,4
636016275-1,3841.946504300483,19.60726671547413,129.41604260634924,18.443675374460682,76.50335618332558,4
636016275-1,4147.717943810737,19.80782460813822,129.4558726591848,6.469944364655517,175.20758392837678,4
636016275-1,4758.988943358562,19.751403879792242,129.5896550386802,20.183089351903988,358.9434271009366,4
636016275-1,4986.390585838658,19.716470746484042,129.54307744970134,56.40634118735886,59.3603803586043,4
636016275-1,5086.598644831413,19.774313116228647,129.64698938865996,20.35847307451947,4.334333029452747,4
636016275-1,5212.559967174495,19.73086775809598,129.5989362970336,14.672302746914337,52.117596987626065,4
636016275-1,5627.948111108396,19.799475706969584,129.6163574577828,23.880388045392884,54.531960773040225,4
636016275-1,5814.801230418992,19.739009430622062,129.57567682193198,12.317043890694183,56.007214555211625,4
636016275-1,7097.202719719109,19.841367120503254,129.66328179929562,22.685034924179355,115.93965610553957,4
636016275-1,7148.562182267552,19.788294641451262,129.79236872803327,22.607029209468994,125.08322443439161,4
277339000-0,519.6151359173684,20.420230325819816,129.10326932911912,5.003587196044267,176.5976962255495,5
