mmsi,time,lat,lon,vel,cou,batch
251312000-3,92.0,19.978314,130.943372,18.757251,237.870195,0
251312000-3,165.0,19.974947,130.937668,61.276137,86.419991,0
251312000-3,248.0,19.976414,130.962634,62.48699,233.316436,0
251312000-3,319.0,19.964161,130.945136,55.239941,5.519363,0
251312000-3,702.0,19.976372,130.958774,26.858851,216.234994,0
251312000-3,842.0,19.962352,130.947843,15.052413,5.97773,0
251312000-3,924.0,19.968026,130.948475,58.062515,197.731193,0
251312000-3,993.0,19.950387,130.942475,0.809382,72.623576,0
251312000-3,1157.0,19.95057,130.943098,36.406603,61.813193,0
251312000-3,1456.0,19.962366,130.939992,57.726562,88.131877,0
251312000-3,1671.0,19.953043,130.934855,26.894038,20.531579,0
251107000-1,1.0,20.134656,131.038238,12.946519,26.915697,1
251107000-1,260.0,20.148477,131.045711,10.981568,141.160448,1
251107000-1,355.0,20.144721,131.048933,13.259272,23.077933,1
251107000-1,505.0,20.153178,131.052772,16.841704,27.708498,1
251107000-1,585.0,20.158692,131.055856,14.013712,153.894723,1
251107000-1,762.0,20.158646,131.062134,14.433805,158.390238,1
251107000-1,1209.0,20.154423,131.078698,16.034371,33.372849,1
251107000-1,1416.0,20.172975,131.0868,17.210737,161.773429,1
251107000-1,1790.0,20.162508,131.090381,11.532278,253.283389,1
251017000-1,172.0,20.0505,131.051967,1.646222,359.799988,2
251017000-1,258.0,20.0519,131.051233,1.954889,343.100006,2
251017000-1,414.0,20.0545,131.0491,1.903444,348.799988,2
251017000-1,559.0,20.05705,131.04805,1.954889,352.200012,2
251017000-1,783.0,20.061,131.046867,1.903444,354.100006,2
251017000-1,1015.0,20.064967,131.045967,1.903444,356.899994,2
251017000-1,1090.0,20.066167,131.045817,1.903444,356.5,2
251017000-1,1152.0,20.067383,131.045583,1.903444,356.0,2
251017000-1,1450.0,20.07235,131.0461,1.903444,2.1,2
251017000-1,1665.0,20.076017,131.04635,1.852,2.0,2
251017000-1,1742.0,20.0772,131.0466,1.852,7.3,2
251102000-1,110.0,19.927616,130.862202,34.482331,226.264171,3
251102000-1,248.0,19.920129,130.850162,2.738656,314.958226,3
251102000-1,331.0,19.920872,130.849371,8.578054,285.157164,3
251102000-1,408.0,19.92167,130.846236,10.523145,164.640839,3
251102000-1,561.0,19.919779,130.842801,5.874907,164.084136,3
251102000-1,698.0,19.913665,130.838215,16.271052,297.708485,3
251102000-1,766.0,19.916043,130.833399,10.767604,119.865509,3
251102000-1,838.0,19.914259,130.836704,2.536043,116.842744,3
251102000-1,964.0,19.913592,130.838106,26.636472,239.786592,3
251102000-1,1353.0,19.904765,130.822125,16.898264,121.471017,3
251102000-1,1409.0,19.902481,130.826093,20.3474,317.587994,3
251102000-1,2066.0,19.89417,130.815732,5.889645,226.339303,3
251177110-1,62.0,20.019015,131.114373,36.540821,115.174582,4
251177110-1,427.0,20.001826,131.11542,14.988527,286.445097,4
251177110-1,574.0,19.997337,131.10949,14.247163,280.3964,4
251177110-1,720.0,20.008722,131.110284,16.741686,203.917267,4
251177110-1,796.0,20.003346,131.107747,24.687785,185.795496,4
251177110-1,866.0,19.995398,131.106888,34.793399,295.520061,4
251177110-1,1103.0,20.009244,131.105212,56.638914,215.534466,4
251177110-1,1560.0,19.991852,131.0827,4.755364,239.066239,4
251177110-1,1625.0,19.991117,131.081396,12.06939,60.812403,4
251177110-1,1778.0,20.001547,131.078811,11.154363,243.414483,4
251177110-1,2084.0,19.994485,131.063796,11.154363,243.414483,4
251063000-2,67.0,20.091292,130.899152,7.510494,30.81426,5
251063000-2,721.0,20.099025,130.908115,13.701313,125.516666,5
251063000-2,840.0,20.094646,130.914647,5.288859,41.708284,5
251063000-2,1238.0,20.100692,130.928851,2.033833,12.980586,5
251063000-2,1477.0,20.102881,130.929389,7.849054,22.963082,5
251063000-2,1637.0,20.108226,130.931801,13.000114,118.754583,5
251063000-2,1748.0,20.105017,130.938028,6.402198,34.593891,5
251312000-4,3392.0,19.936248,130.894836,54.418445,284.956265,6
251312000-4,3479.0,19.941894,130.872344,13.711054,50.751182,6
251312000-4,3559.0,19.945102,130.876521,43.189259,174.718988,6
251312000-4,3633.0,19.930392,130.877968,21.491706,95.77444,6
251312000-4,3713.0,19.929592,130.886379,30.382348,291.971171,6
251312000-4,4282.0,19.916651,130.886713,62.858973,304.866892,6
251312000-4,4493.0,19.918263,130.88136,18.811869,329.622106,6
251312000-4,4583.0,19.925015,130.877151,45.640809,177.211277,6
251312000-4,4663.0,19.908157,130.878024,39.303432,301.092211,6
251312000-4,5027.0,19.908312,130.869664,4.531172,307.998396,6
251312000-4,5193.0,19.91303,130.872016,24.513789,300.083643,6
251312000-4,5274.0,19.917631,130.863568,19.763376,242.55961,6
251312000-4,5338.0,19.914936,130.858049,31.294754,200.265326,6
251312000-4,5418.0,19.90408,130.853786,18.91299,38.662121,6
251312000-4,5634.0,19.896578,130.843871,44.588626,25.941209,6
251312000-4,5917.0,19.901954,130.848364,28.656342,289.074122,6
251312000-4,6032.0,19.906932,130.833052,16.481375,155.214479,6
251312000-4,6429.0,19.904783,130.822467,33.501642,104.679466,6
251312000-4,6536.0,19.900583,130.839514,18.72475,269.478,6
251312000-4,6658.0,19.900487,130.828285,4.98338,24.831716,6
251107000-2,4614.0,20.111054,131.012112,13.546647,237.723363,7
251107000-2,4761.0,20.106835,131.000603,6.742433,152.48127,7
251107000-2,5378.0,20.102322,131.000177,19.141699,221.355127,7
251107000-2,5532.0,20.092093,130.99059,5.065385,14.399123,7
251107000-2,5664.0,20.095087,130.991409,11.129527,208.487995,7
251107000-2,5956.0,20.088463,130.992626,13.804752,298.508606,7
251107000-2,6043.0,20.091113,130.987431,8.241157,168.972496,7
251107000-2,6411.0,20.083616,130.993228,9.661245,297.524638,7
251107000-2,6484.0,20.085123,130.99015,23.241368,192.673844,7
251107000-2,6564.0,20.076737,130.988142,5.220131,259.253595,7
251107000-2,6692.0,20.075965,130.980583,7.325573,257.303485,7
