mmsi,time,lat,lon,vel,cou,batch
413265810-0,-0.2512974957946481,19.74715095909576,131.5399486350502,128.8416018828988,207.89521893320762,0
413265810-0,29.84518055980749,19.759656508110734,131.5595545831466,46.529878230778294,322.0690455266887,0
413265810-0,119.79470879212677,19.843325720536633,131.58687197984563,33.140545902048245,114.33425332110505,0
413265810-0,239.71060420522355,19.814428981267948,131.5502191910399,162.0520640262511,32.412394292515884,0
413265810-0,269.4644611957733,19.7293340660378,131.57116614820396,125.87186194566185,207.95751848242386,0
413265810-0,299.1676511389908,19.768252949172673,131.62257363357182,62.50491287968807,56.428372131064314,0
413265810-0,569.6737600189356,19.732325045351494,131.52193714316223,8.10622271190263,89.61959422487429,0
413265810-0,930.0145073201151,19.838668040676858,131.53769936474444,41.095738854558725,191.86575110990032,0
413265810-0,1109.9239188704298,19.715991557177436,131.59786768816608,36.54338134367123,196.6777366793838,0
413265810-0,1140.6927418715165,19.751272802454377,131.60016719322894,68.40790271902964,118.55871651687451,0
413265810-0,1169.675460142087,19.794736361098867,131.50796979979336,118.4683177855976,300.1846595650557,0
413265810-0,1200.1075884214385,19.851625419015324,131.51172074577028,69.60553787098657,39.27400829268417,0
413265810-0,1351.2754777461178,19.798895270264747,131.59110771826073,13.410158274348454,60.590072581455246,0
413265810-0,1470.7214409495111,19.783613113149624,131.51760464914977,48.171814311310484,171.55001230895436,0
413265810-0,1560.7555516646498,19.74344785936985,131.61658050663706,27.440524812449176,314.7735570040042,0
413265810-0,1771.3152656451261,19.713201343812575,131.56714294507577,34.22858394648974,338.7577595904099,0
413265810-0,1860.3865196648956,19.77376311412576,131.5877258029392,53.566929995859695,141.42473070328964,0
413265810-0,2041.234934818622,19.7512750829102,131.6087789075087,13.707694822677837,21.60194216103188,0
413265810-0,2221.782746306131,19.754183286069342,131.58613024601473,9.371765176053758,304.04258971678746,0
413265810-0,2432.474240238359,19.786160260776214,131.50055303808702,93.52841403194579,344.2351073253551,0
413265810-0,2462.426271908018,19.781803770244217,131.58615753586372,41.88911691831785,125.40740651431331,0
413265810-0,2492.0806716616066,19.67170882876684,131.64909823650723,22.68565197565033,207.59452720620916,0
413265810-0,2522.150333165095,19.70314049047239,131.62712096279355,68.17872301453741,345.33030287386515,0
413265810-0,2581.4244521904156,19.73146671187106,131.5148146879908,40.2708534134504,33.49506009206956,0
413265810-0,2672.6836830911225,19.753028823323664,131.5739054651872,125.12766317322554,346.05525060204167,0
413265810-0,2702.017602284692,19.730242655856582,131.53943167836317,59.425566058093466,164.91144333643686,0
413265810-0,2822.7185243429,19.72667134432802,131.55146149876376,103.28312236709858,94.92967081693793,0
413265810-0,2881.9329956237084,19.724104324157064,131.62002167138377,65.42007141894626,242.36196163459059,0
413265810-0,3211.7269686939685,19.770786067763044,131.54767582609946,9.55664793463951,169.17283339305547,0
413265810-0,3273.0374861761834,19.67706956943215,131.5676896673299,64.12563618554137,189.5112948059547,0
413265810-0,3303.6717271031935,19.757052867788037,131.54456016588122,98.68060155140809,338.4203601461416,0
413265810-0,3393.494203782035,19.69240305408519,131.56131671349667,34.053439400807534,150.1694153550745,0
413265810-0,3423.030518107744,19.701446348057996,131.5913863920977,84.2971778885656,355.60211343398356,0
413265810-0,3452.611660151935,19.726536444877436,131.64007492294286,97.03184715277501,258.0993637589476,0
413265810-0,3484.021110121705,19.75137305845474,131.5272631840322,27.410487737220986,255.98609851208832,0
413265810-0,3543.5277870053883,19.718341230401368,131.47290418369548,56.17580016556925,45.80908634731355,0
413265810-0,3603.072869396828,19.740958529319805,131.49350356504357,144.58391857800865,187.15502229557458,0
413265810-0,3663.385972588525,19.707207754585635,131.54234816333008,57.40625498982992,346.42328596028716,0
413265810-0,3693.3412963228366,19.713841929418596,131.52498375272552,54.97390933770331,131.72857263924232,0
413265810-0,3722.9653973808877,19.69910441619998,131.56696121068052,23.296591944042593,76.32281571502435,0
413265810-0,3874.2840910244995,19.75361020682702,131.41679902298617,100.0303587695935,139.8431177797878,0
413265810-0,3933.954365364447,19.84106735428889,131.4840098584541,53.40579014587732,131.1000655235117,0
413265810-0,3994.0310171283877,19.687751189293593,131.48394252810684,11.41875347861465,317.2263874669176,0
413265810-0,4203.228322251175,19.751849042096406,131.55202706308657,3.824533974057301,52.43900225451974,0
413265810-0,4925.998954262211,19.69050929723898,131.52030291436154,7.446850399874771,207.24280988660223,0
413265810-0,5106.0554214327,19.781989147805835,131.50955633414154,19.560462974214634,337.04324256617997,0
413265810-0,5286.142113188863,19.742252025467547,131.4884431691433,14.224922965940133,66.94035894113952,0
413265810-0,6037.924574891861,19.74940612357421,131.5064691720132,23.547442369061695,359.62312334781444,0
413265810-0,6158.804399108746,19.704719425802256,131.49672403257074,24.480963844972806,219.92436926410178,0
413265810-0,6369.014812695428,19.720693038852176,131.44498281069386,39.749497498465914,154.71851195657098,0
413265810-0,6549.738194166087,19.783821645333695,131.5299313983105,15.257988802967638,9.856546799249163,0
412285678-0,42.61191769708394,19.686299092098086,131.2309077273424,17.81693606479792,113.9606889011029,1
412285678-0,71.74207450050868,19.624498984298803,131.21572393242954,53.61832608092493,274.29242589709327,1
412285678-0,101.77309057241911,19.65083967304309,131.2129627267935,25.625282318172076,333.04294106131755,1
412285678-0,132.82857987590444,19.727446158426332,131.23516760249439,49.54603062889739,105.50593346029386,1
412285678-0,163.7218767029813,19.586663591370367,131.3204647054876,40.24373171313326,295.50197560986885,1
412285678-0,192.69422283900977,19.614330833464237,131.22594601871592,25.691202049469492,122.31803673557081,1
412285678-0,222.64424512951462,19.688597486340154,131.31223939452852,19.210285562059987,287.32391283477085,1
412285678-0,283.6227013446046,19.683591103193642,131.34036855625817,5.5597110321880265,215.30818301641148,1
412285678-0,402.3520545072174,19.60176481022925,131.17859385975376,23.377778231821853,59.10228405025544,1
412285678-0,433.2445146680398,19.685862909760075,131.1584574540291,52.66956873914375,286.69478272559013,1
412285678-0,493.617181830819,19.664839836954386,131.23527015494258,22.253592511968595,67.58604289736572,1
412285678-0,552.6838444330782,19.699538750237295,131.3053602568087,57.05737628432618,265.64460510524594,1
412285678-0,582.5668740690825,19.68440581005559,131.19139191432512,10.737746536460682,91.82251906331794,1
412285678-0,612.6187845025048,19.672838334807757,131.1777834815692,20.769530806827028,74.12242606944979,1
412285678-0,672.6408993918302,19.61923528995339,131.21172455615198,60.87703963747023,121.44948549161687,1
412285678-0,702.6909028664206,19.7062052701214,131.2032980545628,13.332123462876039,351.86518284012215,1
412285678-0,733.1348021295323,19.62810304416612,131.2610480302573,69.68474516839424,240.99771717817308,1
412285678-0,763.6324555291058,19.71827246697147,131.1991295492769,11.767188570176817,42.22519703449744,1
412285678-0,794.4119408576026,19.703280390081115,131.24941346261568,31.274616312476866,42.69519388034843,1
412285678-0,914.2297200256984,19.652860335645222,131.23746608357314,13.074925719435226,135.50056835918494,1
412285678-0,1003.7371573036908,19.71698563644272,131.23741141999267,47.47474197124255,92.4772919343027,1
412285678-0,1033.452679588611,19.71673706357735,131.1827430008858,36.73125310529258,264.8180449320802,1
412285678-0,1094.549638070598,19.631537253423364,131.1802121719407,35.692262107778525,27.915924394302888,1
412285678-0,1155.3365493795056,19.677795924559376,131.17760608995508,12.950886345945117,285.8880159053519,1
412285678-0,1213.8198087464043,19.714713432763794,131.19039574873884,31.359746268485495,105.33227321321574,1
412285678-0,1274.7416601621942,19.70264069504137,131.2322542067832,35.133007612275435,242.930450660724,1
412285678-0,1364.8408622479478,19.695537732605818,131.23190754980638,55.57815889531359,105.604676818233,1
412285678-0,1514.522286384859,19.648672081152352,131.16046971527894,26.276519018429582,73.08777264587833,1
412285678-0,1544.5022673579213,19.62709284800863,131.21321095628392,2.879616985679312,299.8692258171657,1
412285678-0,1604.9907735533131,19.64655365046603,131.21480310798245,40.0682943726656,297.8580727453862,1
412285678-0,1635.078774208829,19.69906888808505,131.16275465265448,26.240098743217178,258.9399216125718,1
412285678-0,1694.9329374946874,19.675084109233023,131.2111555052872,46.3938502044545,268.1420676308377,1
412285678-0,1724.907356144194,19.679076206081287,131.19627523584617,11.292002868832672,37.826999873557135,1
412285678-0,1755.3204237266395,19.76985401624019,131.22528992991636,9.708535356317157,193.07281685994255,1
412285678-0,1845.4082869262572,19.656791567135745,131.21328767395704,1.7177809257167205,310.0789522393142,1
412285678-0,1905.8465127317452,19.693057978222598,131.19668649387862,30.92338033551561,74.94038156997343,1
412285678-0,1965.0786367205387,19.669497434185292,131.21936996248428,18.882602366943377,89.40519329391294,1
412285678-0,2056.116705000549,19.77165799103509,131.3009310364213,35.922082545534046,260.38148268256043,1
412285678-0,2086.468762607419,19.6990778134527,131.18174716066332,10.326939198293498,343.07225800025697,1
412285678-0,2116.062765041678,19.692560669136782,131.22248226580584,20.33323783224559,281.956872529942,1
412285678-0,2175.636938556313,19.64125665496184,131.15942889136582,39.25156796632201,50.60378633968121,1
412285678-0,2205.5241458608507,19.644220629933507,131.16190392488184,57.23638922767931,282.98834719826067,1
412285678-0,2236.0839981125714,19.754414602933867,131.23717234427806,12.680155269981551,122.40582929485979,1
412285678-0,2296.6353225853572,19.63371709622401,131.17639000783902,10.15344552847114,124.45453160391476,1
412285678-0,2356.070706343915,19.674664224074835,131.18962413447332,11.271908957595567,305.18918039925535,1
412285678-0,2447.406430535495,19.709867021276615,131.15536974519475,44.26232505357724,58.937433035445146,1
412285678-0,2506.862194672591,19.70238857537042,131.16804787833652,40.842341601904955,282.2813750322875,1
412285678-0,2657.865195951064,19.7116118781996,131.17982509017187,19.25590197660852,57.85070524290476,1
412285678-0,2748.724044476515,19.618422910934257,131.17510784848162,19.02656899770107,269.7056131151812,1
412285678-0,2837.914370938471,19.686427491487752,131.11498212058694,2.7909468661397727,27.964409809191178,1
412285678-0,3018.5321274918942,19.58965956881273,131.12763641070714,17.474835447379334,274.5527339527703,1
412285678-0,3078.149552188821,19.619994809793376,131.173093800398,8.225157404097397,261.43429714405903,1
412285678-0,3139.12076313988,19.71697889979432,131.13825972068068,23.357945424187996,283.7673457090461,1
412285678-0,3169.412713619727,19.70243906404096,131.13476220312089,0.33098577499654946,166.97382446520987,1
412285678-0,3199.077829832189,19.721292043597263,131.17452826114862,20.084440756009556,358.91878881550724,1
412285678-0,3228.39725666105,19.702400110874674,131.15283700515792,21.88351690428687,102.01057784668234,1
412285678-0,3288.0913419593226,19.739262347566562,131.15622755334667,2.005142616648313,93.96241951779898,1
412285678-0,3348.127657074056,19.66468786334354,131.15384217334847,26.79152788860236,44.86912592971558,1
412285678-0,3379.216823901451,19.66544181816738,131.14762810952297,33.99032739373577,118.65570797347357,1
412285678-0,3409.320726679944,19.742051001953662,131.08067688205549,48.17847508699735,267.1061083034247,1
412285678-0,3469.271452517965,19.71248190898488,131.18115157699512,46.24677142963645,269.54970245457315,1
412285678-0,3528.495141052298,19.67822524651078,131.16770147831028,35.90620343005733,274.7494336030912,1
412285678-0,3559.0952891156503,19.67448684269026,131.19724777121175,31.84479653438921,43.517995370436694,1
412285678-0,3589.67353164087,19.67550505161335,131.13904743021791,28.41291574670562,239.09617872349787,1
412285678-0,3619.089336162818,19.720145505857076,131.1569000961104,20.66244160194722,329.49637540875824,1
412285678-0,3649.183365334594,19.708490641337715,131.20097152626917,24.068732718968725,110.60690368272486,1
412285678-0,3678.9056194560867,19.670249730180277,131.16032241249815,30.26978489876758,307.22239383403155,1
412285678-0,3739.393044175052,19.682873105722305,131.18852614085856,22.15083347725542,52.9709304426187,1
412285678-0,3858.5041282977218,19.68148578583314,131.09114907138445,7.3545283548681795,69.52723199315626,1
412285678-0,3979.291356836749,19.705290303321256,131.135758521186,39.59083187615645,61.0860698403516,1
412285678-0,4069.4975769651965,19.70444172128924,131.13060874547574,18.91103148909263,295.7711489285502,1
412285678-0,4189.127984672894,19.71023322481825,131.16250034563626,31.78994405855512,266.11906698638995,1
412285678-0,4218.702475154109,19.713563312477902,131.16903796847944,7.384465404539968,297.76956032524856,1
412285678-0,4249.516634086547,19.719413289941812,131.18060649524082,18.84788259288983,149.8412131079671,1
412285678-0,4308.858142698305,19.68937656574494,131.08861574483146,56.81009598766028,109.59272871659866,1
412285678-0,4338.986140071303,19.759997165244137,131.10053204719108,79.5449454291341,265.0484366434965,1
412285678-0,4369.456337225724,19.75126957811333,131.06662365999475,12.850884338917377,116.03357629247994,1
412285678-0,4399.127887267277,19.688176676838967,131.11238025518867,23.618042454080594,324.947517430926,1
412285678-0,4428.252774120208,19.686383276928634,131.08046805712198,28.069116652552957,85.41535074327427,1
412285678-0,4518.686936878653,19.722391000299073,131.14384590802752,14.267213738013035,236.68666692068612,1
412285678-0,4579.284065014286,19.73437720873099,131.10252805682828,37.290636498978536,320.2050457196132,1
412285678-0,4698.676086395947,19.66207477151388,131.21304118693564,27.98650021796406,311.8504550821659,1
412285678-0,4759.072744493002,19.73419642675045,131.16048380589098,37.92582121797873,56.398606870739975,1
412285678-0,4788.527206579479,19.791554435245253,131.13448292574697,29.293044802324022,240.81763973856,1
412285678-0,4849.3468630226635,19.747949456157006,131.0856421543015,27.232697592396068,259.07484732377486,1
412285678-0,4909.3602915367965,19.727197122898854,131.13415604478467,17.29388471886324,252.24851532478283,1
412285678-0,4939.455545115606,19.77722219313332,131.13195302587266,15.467261303510153,42.79339682852883,1
412285678-0,4999.360220811482,19.7482346862768,131.24953902976364,19.547281355235757,289.62295053720015,1
412285678-0,5120.193581325428,19.831253776856986,131.06217453616085,21.96326082441899,292.3245185715866,1
412285678-0,5210.355029849569,19.768158281075994,131.1157971225365,54.437575280217224,287.90154685042415,1
412285678-0,5359.568378078229,19.735427472231454,131.19997942395057,92.56017896623466,288.9668163103663,1
412285678-0,5510.142488356903,19.743775526849642,131.14774212371802,20.26200459206228,285.241081543381,1
412285678-0,5569.242846247863,19.808689998334614,131.1308463693544,48.96565473374442,258.71364734260123,1
412285678-0,5630.655689454415,19.795467610378534,131.1107828075924,12.244746117663787,235.92903362375398,1
412285678-0,5721.643446993906,19.68718381731157,131.13800920849442,6.600246831904017,54.927198945128445,1
412285678-0,5780.956611045615,19.763027170719837,131.16171781048246,1.129649813599397,195.37992965385013,1
412285678-0,5991.28966603776,19.795229887838754,131.06152136653327,16.85030622396825,63.348633098605696,1
412285678-0,6051.5657194343685,19.76402887638264,131.2106844461319,8.187854341677934,271.0770145480486,1
412285678-0,6171.082715780635,19.800454933344614,131.13587286540155,44.343448999356106,59.141704789046265,1
412285678-0,6231.468447515204,19.815255381164604,131.17213103499444,21.17317797496872,35.2076636965528,1
412285678-0,6261.414075128232,19.746766036357155,131.0729687975586,41.410804504088205,266.7230360512672,1
412285678-0,6320.482474632512,19.818475846699194,131.16957844581998,9.827740296076643,83.14999682187417,1
412285678-0,6440.772166945722,19.7940335872528,131.11365217881828,28.061006432621124,300.21102119361507,1
412285678-0,6880.866584101169,19.805689813536674,131.1004169696788,52.399821543484244,261.10420995039067,1
412285678-0,6941.489421615308,19.78968355831373,131.10007313782378,17.208161868490123,36.39591205734735,1
412285678-0,7030.467798277917,19.81218732786418,131.13200892218703,14.548286283048428,287.26464814646215,1
412285657-0,123.60998868346783,19.81543303861952,131.12771802117066,17.080399056900013,337.12082972510973,2
412285657-0,152.6483003427239,19.747141025694027,131.06033404192667,12.703463996835135,286.21044900148354,2
412285657-0,213.0579709478805,19.728403663651132,131.06346584002603,29.326367807340525,86.80079153238448,2
412285657-0,423.7034651096591,19.790851305105186,131.13290376981686,9.375522268605046,74.35012903786104,2
412285657-0,813.6250358372631,19.778908549269985,131.1362958310772,27.898431440860453,131.92836410283792,2
412285657-0,873.011771321677,19.729189101148975,131.03290540031213,10.553330488934627,100.18163227310843,2
412285657-0,993.1060297234073,19.726618761152352,131.12461870888973,14.966001754771831,343.9333587445002,2
412285657-0,1023.1415503640198,19.759359487803767,131.13563792252558,45.34685198539627,255.8187467621418,2
412285657-0,1052.449901479459,19.76235984101946,131.1496060264164,14.357354299524943,0.38650577606436265,2
412285657-0,1143.3638499104804,19.788398188437647,131.1560426382633,5.914531783294252,190.2591257461691,2
412285657-0,1202.968678363676,19.822577383619592,131.203534761738,13.033820830309745,298.25141540466416,2
412285657-0,1262.933487717861,19.78989984825061,131.0402206229484,15.211894018323093,64.06752336443896,2
412285657-0,1413.0809400214578,19.80123258211844,131.06096174495275,33.094988785654984,245.3529591864619,2
412285657-0,1443.1067009999144,19.766398337336813,131.13127416647743,32.324003580122465,348.8575277147342,2
412285657-0,1532.9796478748442,19.730823839659607,131.06100769350695,22.2429679228686,339.978312336718,2
412285657-0,1561.9934190607796,19.787457164350972,131.15884739819091,1.2476459055347124,322.7279673748668,2
412285657-0,2253.199971386782,19.846592482285836,131.07207192314692,2.0687898688914284,120.77089038733024,2
412285657-0,2792.8601919232706,19.73469338598799,131.165298546074,1.9295898485729956,5.9976355246321305,2
412285657-0,3723.3759197467075,19.82586932916096,131.14065160012257,27.342839955598624,122.19223236914878,2
412285657-0,3752.576879065362,19.784341863859893,131.1155345057318,9.322364135422761,317.7057072844959,2
413272750-0,140.79101071738398,19.920176274446657,131.0600517204436,9.348384293956247,350.4303025950347,3
413272750-0,275.8029456766158,19.80621600263813,131.12736586195348,8.037328380208344,206.06044389399906,3
413272750-0,452.559227395014,19.84544527649393,131.1397516412935,3.0169257947837536,125.85017252629109,3
413272750-0,536.7209674782164,19.74162980019988,131.09356799298396,5.566910747811598,178.4334926579582,3
413272750-0,891.9938888677116,19.832453431896457,131.13806658447487,5.169312653478444,160.66021233989213,3
413272750-0,1178.082641731269,19.790139642796145,131.18319461230874,28.838544166758364,180.07077642811464,3
413272750-0,1242.4572179866652,19.788776816246124,131.2160096219313,12.086358713160116,49.670911598837854,3
413272750-0,1398.1847358960488,19.759245304473968,131.14723548382665,14.969666306081415,47.540315042312315,3
413272750-0,1993.217196415867,19.75586128455423,131.08023746417499,14.645274788176986,133.6318391448428,3
413272750-0,2168.6190161848026,19.85294940852215,131.0601427519197,6.411158446753648,333.02725147193377,3
413272750-0,2343.9999758398812,19.772249605762255,131.05594975972764,3.9872755761927823,190.48178231053933,3
413272750-0,2497.9969503269726,19.789346151124526,131.08898846846557,3.5349142975728065,4.134547196967455,3
413272750-0,3270.0302707474657,19.795641825623,131.0872743280019,42.758349697068766,9.168649481525927,3
413272750-0,3756.4460214648475,19.787388447762705,131.16715139715083,35.390695524700355,175.1633215576905,3
413272750-0,3821.202662387582,19.792629608048,131.04219809433843,2.958740721080278,347.7043017414031,3
413272750-0,4326.1672594283855,19.70422697242868,131.07568715645866,5.840265553751244,182.11636447092243,3
413272750-0,4702.8030254710375,19.83490840314651,131.15601173128294,5.775929701399666,179.0077469325512,3
413272750-0,4922.6123173247615,19.689416751486036,131.11479458797112,16.670620536208475,355.84846966738803,3
413272750-0,5078.0797345030505,19.730632889192893,131.14321836843973,8.124679866794489,191.1274809865501,3
413272750-0,5271.932842161425,19.795970578089857,131.11754235915984,3.833986267151899,345.3265686043544,3
413272750-0,5562.965180726131,19.84849050058826,131.09020304962144,2.283780345371155,356.1305935476706,3
413272750-0,5993.182300019294,19.83266649914991,131.10252910766704,4.421727210793242,172.73020352190005,3
413272750-0,6172.74554702833,19.771983926510632,131.11110580298336,7.263008077335532,162.98629732185813,3
413272750-0,6794.964418322375,19.764566866375443,131.1487702861474,14.200351487806023,359.3920505388016,3
413272750-0,6885.038357986663,19.82285245138144,131.07464488332792,14.173574187760849,350.37615010826835,3
412271020-0,1004.7472487514922,19.634392790662936,131.1989965130006,4.340034055844023,154.5877059546212,4
412271020-0,1164.789750809979,19.71672575412438,131.16021323081324,7.723825725756468,68.44912436950077,4
412271020-0,1515.784683578075,19.672566465436457,131.28580200995404,9.21588932320247,243.7108736880751,4
412271020-0,1783.5113693946544,19.65612705829947,131.1880074560784,7.999316291333241,88.70710844419676,4
412271020-0,1989.313548268762,19.794072183200285,131.21308997470524,2.5720608367088493,338.72557494428804,4
412271020-0,2174.9015913625235,19.730172581144227,131.19463093560998,3.100214611291045,217.2815105556801,4
412271020-0,2386.2254055623794,19.70065343678607,131.2438023361316,10.389525139005427,179.5158765695481,4
412271020-0,2525.574802777634,19.664098236034587,131.1172618300764,38.695218735896496,327.34031086566375,4
412271020-0,2544.484322149676,19.71188837248697,131.16572301238662,25.033209270502173,296.14390698451797,4
412271020-0,2575.8248054899314,19.659898498935924,131.2009726663449,128.3606424858157,112.57779795367065,4
412271020-0,2605.9428592115564,19.750368539432205,131.15894958502744,33.299335337952606,308.9675740581363,4
412271020-0,2696.474102360309,19.718105630600363,131.2564189858661,52.45342021360307,49.34634384629565,4
412271020-0,2725.8797270638865,19.724001140046663,131.1875814777841,36.673180848161756,204.95169510736216,4
412271020-0,2755.461563061041,19.744621591797753,131.16378547650115,62.30931698528298,82.48332734595934,4
412271020-0,2765.486452085846,19.67727463528939,131.1829571936674,13.489785974112381,303.62849556169357,4
412271020-0,2864.2042884881007,19.63725676635235,131.22010962981327,46.41087335908643,290.91233583941255,4
412271020-0,2914.1163186638246,19.70687457669666,131.18371326274055,27.833104840381907,270.3142922333067,4
412271020-0,2996.741407030175,19.755716808302992,131.23635278487487,119.21955333004968,328.51472237221094,4
412271020-0,3027.8463507780807,19.695434673866416,131.1447228277487,180.3172799353035,94.2071139630103,4
412271020-0,3057.798003537021,19.66413728837946,131.22385563152088,27.58783839535341,331.4003298846824,4
412271020-0,3108.2551182333705,19.68398846029779,131.1504015519682,187.0824230795439,74.7661418972486,4
412271020-0,3117.8354063596853,19.729909304657802,131.11417396094822,55.467524081387786,147.76534742595888,4
412271020-0,3128.3772094732703,19.57052761409661,131.15137742536345,50.27643169382931,308.55153034589296,4
